"","Gender","sub.group.name"
"42395","M",""
"42396","F",""
"42425","F","Electrical"
"42426","F","Electrical"
"42427","F","Electrical"
"42428","M","Machanical"
"42429","M","Machanical"
"42430","M","Electrical"
"42431","M","Electrical"
"42432","M","Electrical"
"42433","M","Electrical"
"42434","M","Electrical"
"42435","M","Electrical"
"42436","F","Electrical"
"42437","M","Electrical"
"42438","M","Electrical"
"42439","F","Electrical"
"42440","M","Electrical"
"42441","F","ENTC"
"42442","M","Electrical"
"42443","M","Electrical"
"42444","M","Electrical"
"42445","M","Electrical"
"42446","M","Electrical"
"42447","F","Electrical"
"42448","M","Electrical"
"42449","F","Electrical"
"42450","M","Electrical"
"42451","M","Electrical"
"42452","M","Electrical"
"42453","M","Electrical"
"42454","M","Electrical"
"42455","M","Instrumentation"
"42456","M","Electrical"
"42457","F","ENTC"
"42458","M","Electrical"
"42459","M","Electrical"
"42460","M","Electrical"
"42461","M","Electrical"
"42462","M","Electrical"
"42463","M","Electrical"
"42464","F","Electrical"
"42465","M","Electrical"
"42466","M","Electrical"
"42467","M","Electrical"
"42468","F","Electrical"
"42469","F","Electrical"
"42470","M","Electrical"
"42471","M","Electrical"
"42472","M","Electrical"
"42473","M","Electrical"
"42474","M","Electrical"
"42475","M","Electrical"
"42476","M",""
"42485","F","Electrical"
"42486","F","ENTC"
"42487","F","Electrical"
"42488","F","ENTC"
"42489","F","Electrical"
"42490","M","Machanical"
"42491","F","Electrical"
"42492","M","Electrical"
"42493","F","Electrical"
"42494","M","Electrical"
"42495","F","Electrical"
"42496","M","Electrical"
"42497","M","Electrical"
"42498","M","Electrical"
"42499","F","Electrical"
"42500","F","Electrical"
"42501","F","Electrical"
"42502","M","Electrical"
"42503","M","Electrical"
"42504","M","Electrical"
"42505","M","Electrical"
"42506","F","Electrical"
"42507","M","Electrical"
"42508","M","Electrical"
"42509","M","Electrical"
"42510","F","Electrical"
"42511","F","Electrical"
"42512","M","Electrical"
"42513","M","Electrical"
"42514","M","Electrical"
"42515","M","Electrical"
"42516","F","Electrical"
"42517","M","Electrical"
"42518","M","Electrical"
"42519","M","Electrical"
"42520","F","Electrical"
"42521","M","Electrical"
"42522","F","Electrical"
"42523","F"," Medical Electronics"
"42524","M","Electrical"
"42525","M","Electrical"
"42526","M","Electrical"
"42527","F","Electrical"
"42528","M","Electrical"
"42529","M","Electrical"
"42550","M","Electrical"
"42551","F","Electrical"
"42552","M","Electrical"
"42553","M","Electrical"
"42554","M","Electrical"
"42555","M","Electrical"
"42556","M","Electrical"
"42557","M","Electrical"
"42558","M","Electrical"
"42559","M","Electrical"
"42560","M","Electrical"
"42561","F","ENTC"
"42562","M","Electrical"
"42563","M","Electrical"
"42564","M","Electrical"
"42565","M","Electrical"
"42566","M","Electrical"
"42567","M","Electrical"
"42568","M","Electrical"
"42569","M","Electrical"
"42570","M","ENTC"
"42571","M","Machanical"
"42576","F","Electrical"
"42577","M","Electrical"
"42578","M","Electrical"
"42579","M","Electrical"
"42580","M","Electrical"
"42581","F","Electrical"
"42582","M","Electrical"
"42583","F","Electrical"
"42584","M","Electrical"
"42585","F","Electrical"
"42586","F","Electrical"
"42587","M","Electrical"
"42588","F","Electrical"
"42589","M","Electrical"
"42590","F","Electrical"
"42591","F","Electrical"
"42592","F","Electrical"
"42593","M","Electrical"
"42594","F","Electrical"
"42595","M","Electrical"
"42596","F","Electrical"
"42597","M","Electrical"
"42598","F","Electrical"
"42599","F","Electrical"
"42600","F","Electrical"
"42601","F","Electrical"
"42602","F","Electrical"
"42603","F","Electrical"
"42604","F","Electrical"
"42605","M","Electrical"
"42606","M","Electrical"
"42607","F","Electrical"
"42608","M","Electrical"
"42609","F","Electrical"
"42610","M","Electrical"
"42611","F","Electrical"
"42612","F","Electrical"
"42613","F","Electrical"
"42614","M","Electrical"
"42615","M","Electrical"
"42616","F","Electrical"
"42617","M","Electrical"
"42618","F","Electrical"
"42619","M","Electrical"
"42620","F","Electrical"
"42621","M","Electrical"
"42622","M","Electrical"
"42623","M","Electrical"
"42624","M","Electrical"
"42625","F","Electrical"
"42626","F","Electrical"
"42627","F","Electrical"
"42628","F","Electrical"
"42629","F","Electrical"
"42630","M","Electrical"
"42631","M","Electrical"
"42632","F","Electrical"
"42633","F","Electrical"
"42634","F","Electrical"
"42635","F","Electrical"
"42636","M","Electrical"
"42637","M","Electrical"
"42638","F","Electrical"
"42639","F","Electrical"
"42640","M","Electrical"
"42641","F","Electrical"
"42642","M","Electrical"
"42643","M","Electrical"
"42644","F","Electrical"
"42645","M","Electrical"
"42687","M","Electrical"
"42688","F","Electrical"
"42689","F","Electrical"
"42690","F","Electrical"
"42691","M","Electrical"
"42692","M","Electrical"
"42693","F","Electrical"
"42694","F","Electrical"
"42695","M","Electrical"
"42696","F","Electrical"
"42697","F","Electrical"
"42698","M","Electrical"
"42699","F","Electrical"
"42700","F","Electrical"
"42701","M","Electrical"
"42702","F","Electrical"
"42703","M","Electrical"
"42704","F","Electrical"
"42705","F","Electrical"
"42706","F","Electrical"
"42707","F","Electrical"
"42708","M","Electrical"
"42709","M","Electrical"
"42710","F","Electrical"
"42711","F","Electrical"
"42712","F","Electrical"
"42713","M","Electrical"
"42714","M","Electrical"
"42715","M","Electrical"
"42716","F","Electrical"
"42717","M","Electrical"
"42718","F","Electrical"
"42719","F","Electrical"
"42720","M","Electrical"
"42721","F","Electrical"
"42722","M","Electrical"
"42723","F","Electrical"
"42724","M","Electrical"
"42725","M","Electrical"
"42726","M","Electrical"
"42727","M","Electrical"
"42728","M","Electrical"
"42729","F","Electrical"
"42730","M","Electrical"
"42731","M","Electrical"
"42732","F","Electrical"
"42733","F","Electrical"
"42734","M","Electrical"
"42735","M","Electrical"
"42736","M","Electrical"
"42737","M","Electrical"
"42738","M","Electrical"
"42739","F","Electrical"
"42740","M","Electrical"
"42741","M","Electrical"
"42742","M","Electrical"
"42743","M","Electrical"
"42744","M","Electrical"
"42745","F","Electrical"
"42746","F","Electrical"
"42747","M","Electrical"
"42748","F","Electrical"
"42749","F","Electrical"
"42750","M","Electrical"
"42751","M","Electrical"
"42752","F","Electrical"
"42753","F","Electrical"
"42754","M","Electrical"
"42755","M","Electrical"
"42756","M","Electrical"
"42757","F","Electrical"
"42758","M","Electrical"
"42759","M","Electrical"
"42760","M","Electrical"
"42761","M","Electrical"
"42762","F","Electrical"
"42763","M","Electrical"
"42764","F","Electrical"
"42765","F","Electrical"
"42766","M","Electrical"
"42767","M","Electrical"
"42768","M","Electrical"
"42769","M","Electrical"
"42770","M","Electrical"
"42771","F","Electrical"
"42772","M","Electrical"
"42773","M","Electrical"
"42774","F","Electrical"
"42775","M","Electrical"
"42776","M","Electrical"
"42777","M","Electrical"
"42778","F","Electrical"
"42779","F","Electrical"
"42780","M","Electrical"
"42781","F","Electrical"
"42782","M","Electrical"
"42783","F","Electrical"
"42784","F","Electrical"
"42785","M","Electrical"
"42786","F","Electrical"
"42788","M","Electrical"
"42789","M","Electrical"
"42790","M","Electrical"
"42791","M","Electrical"
"42792","F","Electrical"
"42793","M","Electrical"
"42794","M","Electrical"
"42795","M","Electrical"
"42796","F","Electrical"
"42797","M","Electrical"
"42798","F","Electrical"
"42799","M","Electrical"
"42800","M","Electrical"
"42801","M","Electrical"
"42802","M","Electrical"
"42803","M","Electrical"
"42804","M","Electrical"
"42805","M","Electrical"
"42806","F","Electrical"
"42807","M","Electrical"
"42808","M","Electrical"
"42809","M","Electrical"
"42810","F","Electrical"
"42811","M","Electrical"
"42812","M","Electrical"
"42813","M","Electrical"
"42814","M","Electrical"
"42815","M","Electrical"
"42816","M","Electrical"
"42817","M","Electrical"
"42818","M","Electrical"
"42819","F","Electrical"
"42820","M","Electrical"
"42821","M","Electrical"
"42822","F","Electrical"
"42823","M","Electrical"
"42824","M","Electrical"
"42825","M","Electrical"
"42826","M","Electrical"
"42827","F","Electrical"
"42828","F","Electrical"
"42829","M","Electrical"
"42830","F","Electrical"
"42831","M","Electrical"
"42832","F","Electrical"
"42833","M","Electrical"
"42834","M","Electrical"
"42835","M","Electrical"
"42836","M","Electrical"
"42837","F","Electrical"
"42838","M","Electrical"
"42839","M","Electrical"
"42840","M","Electrical"
"42841","M","Electrical"
"42842","M","Electrical"
"42843","M","Electrical"
"42844","M","Electrical"
"42845","M","Electrical"
"42846","M","Electrical"
"42847","M","Electrical"
"42848","F","Electrical"
"42849","M","Electrical"
"42850","M","Electrical"
"42851","M","Electrical"
"42852","M","Electrical"
"42853","M","Electrical"
"42854","M","Electrical"
"42855","F","Electrical"
"42856","M","Electrical"
"42857","M","Electrical"
"42858","M","Electrical"
"42859","M","Electrical"
"42860","M","Electrical"
"42861","F","Electrical"
"42862","M","Electrical"
"42863","M","Electrical"
"42864","F","Electrical"
"42865","F","Electrical"
"42866","M","Electrical"
"42867","M","Electrical"
"42868","M","Electrical"
"42869","F","Electrical"
"42870","F","Electrical"
"42871","M","Electrical"
"42872","M","Electrical"
"42873","M","Electrical"
"42874","M","Electrical"
"42875","M","Electrical"
"42876","F","Electrical"
"42877","M","Electrical"
"42878","M","Electrical"
"42879","M","Electrical"
"42880","F","Electrical"
"42881","M","Electrical"
"42882","M","Electrical"
"42883","M","Electrical"
"42884","M","Electrical"
"42885","M","Electrical"
"42886","M","Electrical"
"42887","F","Electrical"
"42888","F","Electrical"
"42889","M","Electrical"
"42890","M","Electrical"
"42891","F","Electrical"
"42892","M","Electrical"
"42893","M","Electrical"
"42894","M","Electrical"
"42895","F","Electrical"
"42896","M","Electrical"
"42897","F","Electrical"
"42898","M","Electrical"
"42899","M","Electrical"
"42900","M","Electrical"
"42901","F","Electrical"
"42902","F","Electrical"
"42903","M","Electrical"
"42904","M","Electrical"
"42905","M","Electrical"
"42906","M","Electrical"
"42907","M","Electrical"
"42908","M","Electrical"
"42909","F","Electrical"
"42910","F","Electrical"
"42911","M","Electrical"
"42912","F","Electrical"
"42913","M","Electrical"
"42914","M","Electrical"
"42915","F","Electrical"
"42916","F","Electrical"
"42917","M","Electrical"
"42918","M","Electrical"
"42919","F","Electrical"
"42920","M","ENTC"
"42921","M","Electrical"
"42922","M","Electrical"
"42923","M","Electrical"
"42924","M","Electrical"
"42925","M","Electrical"
"42926","M","Electrical"
"42927","M","Electrical"
"42928","M","Electrical"
"42929","M","Electrical"
"42930","M","Electrical"
"42931","M","Electrical"
"42932","M","Electrical"
"42933","M","Electrical"
"42934","F","Electrical"
"42935","M","Electrical"
"42936","M","Electrical"
"42937","F","Electrical"
"42938","F","Electrical"
"42939","M","Electrical"
"42940","F","Electrical"
"42941","M","Electrical"
"42942","F","Electrical"
"42943","M","Electrical"
"42944","M","Electrical"
"42945","M","Electrical"
"42946","F","Electrical"
"42947","M","Electrical"
"42948","M","Electrical"
"42949","M","Electrical"
"42950","M","Electrical"
"42951","M","Electrical"
"42952","M","Electrical"
"42953","M","Electrical"
"42954","M","Electrical"
"42955","M","Electrical"
"42956","M","Electrical"
"42957","M","Electrical"
"42958","F","Electrical"
"42959","M","Electrical"
"42960","M","Electrical"
"42961","F","Electrical"
"42962","M","Electrical"
"42963","M","Electrical"
"42964","M","Electrical"
"42965","F","Electrical"
"42966","M","Electrical"
"42967","F","Electrical"
"42968","M","Electrical"
"42969","M","Electrical"
"42970","M","Electrical"
"42971","M","Electrical"
"42972","F","Electrical"
"42973","M","Electrical"
"42974","F","ENTC"
"42975","M","Electrical"
"42976","M","Electrical"
"42977","M","Electrical"
"42978","M","Electrical"
"42979","M","Electrical"
"42980","F","Electrical"
"42981","F","Electrical"
"42982","M","Electrical"
"42983","M","Electrical"
"42984","F","Electrical"
"42985","M","Electrical"
"42986","M","Electrical"
"42987","M","Electrical"
"42988","F","Electrical"
"42989","M","Electrical"
"42990","F","Electrical"
"42991","F","Electrical"
"42992","M","Electrical"
"42993","F","Electrical"
"42994","M","Electrical"
"42995","M","Electrical"
"42996","M","Electrical"
"42997","M","Electrical"
"42998","M","Electrical"
"42999","M","Electrical"
"43000","F","Electrical"
"43001","M","Electrical"
"43002","F","Electrical"
"43003","F","Electrical"
"43004","M","Electrical"
"43005","M","Electrical"
"43006","M","ENTC"
"43007","M","ENTC"
"43008","M","Electrical"
"43009","M","Electrical"
"43010","M","Electrical"
"43011","M","Electrical"
"43012","M","Electrical"
"43013","M","Electrical"
"43014","M","Electrical"
"43015","M","Electrical"
"43016","M","Electrical"
"43017","F","Electrical"
"43018","M","Electrical"
"43019","M","Electrical"
"43020","F","Electrical"
"43021","M","Electrical"
"43022","M","Electrical"
"43023","M","Electrical"
"43024","M","Electrical"
"43025","M","Electrical"
"43026","M","Electrical"
"43027","M","Electrical"
"43028","M","Electrical"
"43029","M","ENTC"
"43030","M","ENTC"
"43031","M","Electrical"
"43032","M","Electrical"
"43033","M","Electrical"
"43034","M","Electrical"
"43035","M","Electrical"
"43036","M","Electrical"
"43037","M","Electrical"
"43038","F","Electrical"
"43039","M","Electrical"
"43040","M","Electrical"
"43041","M","Electrical"
"43042","M","Electrical"
"43043","F","Electrical"
"43044","M","Electrical"
"43045","M","Electrical"
"43046","M","Electrical"
"43073","F","Electrical"
"43074","M","Electrical"
"43075","F","Electrical"
"43076","F","Electrical"
"43077","F","Electrical"
"43078","M","Electrical"
"43079","M","Electrical"
"43080","F","Computer & IT"
"43081","M","Electrical"
"43082","F","Electrical"
"43083","M","Electrical"
"43084","M","Electrical"
"43085","M","Electrical"
"43086","M","Electrical"
"43087","M","Electrical"
"43088","F","Electrical"
"43089","M","Electrical"
"43090","M","Electrical"
"43091","M","Electrical"
"43092","M","Electrical"
"43093","M","Electrical"
"43094","F","Electrical"
"43095","F","Electrical"
"43096","M","Electrical"
"43097","M","Electrical"
"43108","M","ENTC"
"43109","M","Electrical"
"43110","M","Electrical"
"43111","M","Electrical"
"43112","M","Electrical"
"43113","M","Electrical"
"43114","M","Electrical"
"43115","M","Electrical"
"43116","M","Electrical"
"43117","F","Electrical"
"43118","M","Electrical"
"43119","M","Electrical"
"43120","M","Electrical"
"43121","F","Electrical"
"43122","M","Electrical"
"43123","M","Electrical"
"43124","M","Electrical"
"43125","M","Electrical"
"43126","M","Electrical"
"43127","M","Electrical"
"43128","M","Electrical"
"43129","M","Electrical"
"43130","M","Electrical"
"43131","M","Electrical"
"43132","M","Electrical"
"43133","F","Electrical"
"43134","M","Electrical"
"43135","M","Electrical"
"43136","M","Electrical"
"43137","M","Electrical"
"43138","M","Electrical"
"43139","F","Electrical"
"43140","M","Electrical"
"43141","M","Electrical"
"43142","M","Electrical"
"43143","F","Electrical"
"43144","M","Electrical"
"43145","F","Electrical"
"43146","F","Electrical"
"43147","M","Electrical"
"43148","F","Electrical"
"43149","M","Electrical"
"43150","M","Electrical"
"43151","M","Electrical"
"43152","M","Electrical"
"43153","M","Electrical"
"43154","M","Electrical"
"43155","F","Electrical"
"43156","F","Electrical"
"43157","M","Electrical"
"43158","F","Electrical"
"43159","M","Electrical"
"43160","M","Electrical"
"43161","M","Electrical"
"43162","M","ENTC"
"43163","M","Electrical"
"43164","M","Electrical"
"43165","M","ENTC"
"43166","M","Electrical"
"43167","M","Electrical"
"43168","M","Electrical"
"43169","M","Electrical"
"43170","M","Electrical"
"43171","M","Electrical"
"43172","M","Electrical"
"43173","M","Electrical"
"43174","M","Electrical"
"43175","M","Electrical"
"43176","M","Electrical"
"43177","F","Electrical"
"43178","M","Electrical"
"43179","M","Electrical"
"43180","M","Electrical"
"43181","M","Electrical"
"43182","M","Electrical"
"43183","M","Electrical"
"43184","F","Electrical"
"43185","M","Electrical"
"43186","F","Electrical"
"43187","M","Electrical"
"43188","M","Electrical"
"43189","F","Electrical"
"43190","M","Electrical"
"43191","M","Electrical"
"43192","M","Electrical"
"43193","M","Electrical"
"43194","M","Electrical"
"43195","M","Electrical"
"43216","M","Electrical"
"43217","M","Electrical"
"43218","M","Electrical"
"43219","M","Electrical"
"43220","M","Electrical"
"43221","M","Electrical"
"43222","M","Electrical"
"43223","M","Electrical"
"43224","F","Electrical"
"43225","F","Electrical"
"43226","F","Electrical"
"43227","M","Electrical"
"43228","M","Electrical"
"43229","M","Electrical"
"43230","M","Electrical"
"43231","F","Electrical"
"43232","M","Electrical"
"43233","M","Electrical"
"43234","M","Electrical"
"43235","M","Electrical"
"43236","M","Electrical"
"43237","F","Electrical"
"43238","M","Electrical"
"43239","M","Electrical"
"43240","F","Electrical"
"43241","F","Electrical"
"43242","F","Electrical"
"43243","M","Electrical"
"43244","M","Electrical"
"43245","M","Electrical"
"43246","F","Electrical"
"43247","M","Electrical"
"43248","M","Electrical"
